file,expr,Neutral,Anger,Disgust,Fear,Happiness,Sadness,Surprise
annoyed_black_288_00.jpg,0,1,0,0,0,0,0,0
annoyed_black_320_00.jpg,0,1,0,0,0,0,0,0
annoyed_black_321_00.jpg,4,0,0,0,0,1,0,0
annoyed_black_367_01.jpg,4,0,0,0,0,1,0,0
annoyed_black_389_02.jpg,4,0,0,0,0,1,0,0
annoyed_black_453_00.jpg,3,0,0,0,1,0,0,0
annoyed_black_492_02.jpg,0,1,0,0,0,0,0,0
annoyed_black_611_01.jpg,0,1,0,0,0,0,0,0
annoyed_black_625_07.jpg,4,0,0,0,0,1,0,0
annoyed_black_64_00.jpg,0,1,0,0,0,0,0,0
annoyed_black_84_00.jpg,0,1,0,0,0,0,0,0
annoyed_black_88_00.jpg,1,0,1,0,0,0,0,0
annoyed_boss_103_00.jpg,0,1,0,0,0,0,0,0
annoyed_boss_116_00.jpg,0,1,0,0,0,0,0,0
annoyed_boss_17_00.jpg,3,0,0,0,1,0,0,0
annoyed_boss_170_00.jpg,0,1,0,0,0,0,0,0
annoyed_boss_18_00.jpg,0,1,0,0,0,0,0,0
annoyed_boss_181_00.jpg,5,0,0,0,0,0,1,0
annoyed_boss_199_00.jpg,6,0,0,0,0,0,0,1
annoyed_boss_206_00.jpg,2,0,0,1,0,0,0,0
annoyed_boss_21_00.jpg,3,0,0,0,1,0,0,0
annoyed_boss_220_01.jpg,4,0,0,0,0,1,0,0
annoyed_boss_222_00.jpg,3,0,0,0,1,0,0,0
annoyed_boss_245_00.jpg,6,0,0,0,0,0,0,1
annoyed_boss_25_00.jpg,0,1,0,0,0,0,0,0
annoyed_boss_256_00.jpg,4,0,0,0,0,1,0,0
annoyed_boss_300_00.jpg,2,0,0,1,0,0,0,0
annoyed_boss_316_00.jpg,3,0,0,0,1,0,0,0
annoyed_boss_329_00.jpg,4,0,0,0,0,1,0,0
annoyed_boss_343_00.jpg,6,0,0,0,0,0,0,1
annoyed_boss_353_00.jpg,0,1,0,0,0,0,0,0
annoyed_boss_358_00.jpg,6,0,0,0,0,0,0,1
annoyed_boss_406_01.jpg,0,1,0,0,0,0,0,0
annoyed_boss_419_01.jpg,0,1,0,0,0,0,0,0
annoyed_boss_427_02.jpg,4,0,0,0,0,1,0,0
annoyed_boss_439_00.jpg,0,1,0,0,0,0,0,0
annoyed_boss_458_01.jpg,0,1,0,0,0,0,0,0
annoyed_boss_463_00.jpg,0,1,0,0,0,0,0,0
annoyed_boss_465_00.jpg,0,1,0,0,0,0,0,0
annoyed_boss_483_00.jpg,0,1,0,0,0,0,0,0
annoyed_boss_486_00.jpg,0,1,0,0,0,0,0,0
annoyed_boss_509_01.jpg,4,0,0,0,0,1,0,0
annoyed_boss_519_00.jpg,0,1,0,0,0,0,0,0
annoyed_boss_567_00.jpg,4,0,0,0,0,1,0,0
annoyed_boss_570_01.jpg,6,0,0,0,0,0,0,1
annoyed_boss_593_00.jpg,4,0,0,0,0,1,0,0
annoyed_boss_597_00.jpg,4,0,0,0,0,1,0,0
annoyed_boss_6_00.jpg,0,1,0,0,0,0,0,0
annoyed_boss_60_00.jpg,3,0,0,0,1,0,0,0
annoyed_boss_600_03.jpg,4,0,0,0,0,1,0,0
annoyed_boss_631_00.jpg,0,1,0,0,0,0,0,0
annoyed_boss_635_01.jpg,6,0,0,0,0,0,0,1
annoyed_boss_667_00.jpg,3,0,0,0,1,0,0,0
annoyed_boss_670_01.jpg,5,0,0,0,0,0,1,0
annoyed_boss_683_01.jpg,0,1,0,0,0,0,0,0
annoyed_boss_711_00.jpg,4,0,0,0,0,1,0,0
annoyed_boss_722_02.jpg,5,0,0,0,0,0,1,0
annoyed_boss_726_01.jpg,0,1,0,0,0,0,0,0
annoyed_boss_737_01.jpg,4,0,0,0,0,1,0,0
annoyed_boss_748_00.jpg,4,0,0,0,0,1,0,0
annoyed_boss_752_09.jpg,0,1,0,0,0,0,0,0
annoyed_boss_763_00.jpg,1,0,1,0,0,0,0,0
annoyed_boss_784_00.jpg,0,1,0,0,0,0,0,0
annoyed_boss_784_01.jpg,0,1,0,0,0,0,0,0
annoyed_boss_820_01.jpg,0,1,0,0,0,0,0,0
annoyed_boy_118_00.jpg,5,0,0,0,0,0,1,0
annoyed_boy_186_00.jpg,5,0,0,0,0,0,1,0
annoyed_boy_192_00.jpg,5,0,0,0,0,0,1,0
annoyed_boy_20_00.jpg,3,0,0,0,1,0,0,0
annoyed_boy_22_00.jpg,2,0,0,1,0,0,0,0
annoyed_boy_235_00.jpg,3,0,0,0,1,0,0,0
annoyed_boy_237_00.jpg,5,0,0,0,0,0,1,0
annoyed_boy_240_00.jpg,5,0,0,0,0,0,1,0
annoyed_boy_285_00.jpg,3,0,0,0,1,0,0,0
annoyed_boy_287_00.jpg,0,1,0,0,0,0,0,0
annoyed_boy_287_01.jpg,5,0,0,0,0,0,1,0
annoyed_boy_311_00.jpg,0,1,0,0,0,0,0,0
annoyed_boy_336_00.jpg,0,1,0,0,0,0,0,0
annoyed_boy_374_00.jpg,3,0,0,0,1,0,0,0
annoyed_boy_421_00.jpg,0,1,0,0,0,0,0,0
annoyed_boy_441_00.jpg,0,1,0,0,0,0,0,0
annoyed_boy_46_00.jpg,5,0,0,0,0,0,1,0
annoyed_boy_469_00.jpg,0,1,0,0,0,0,0,0
annoyed_boy_48_00.jpg,3,0,0,0,1,0,0,0
annoyed_boy_485_00.jpg,5,0,0,0,0,0,1,0
annoyed_boy_493_00.jpg,0,1,0,0,0,0,0,0
annoyed_boy_5_00.jpg,3,0,0,0,1,0,0,0
annoyed_boy_534_00.jpg,5,0,0,0,0,0,1,0
annoyed_boy_556_00.jpg,4,0,0,0,0,1,0,0
annoyed_boy_6_00.jpg,0,1,0,0,0,0,0,0
annoyed_boy_621_00.jpg,5,0,0,0,0,0,1,0
annoyed_boy_703_00.jpg,2,0,0,1,0,0,0,0
annoyed_boy_743_02.jpg,0,1,0,0,0,0,0,0
annoyed_boy_75_01.jpg,3,0,0,0,1,0,0,0
annoyed_chinese_111_02.jpg,5,0,0,0,0,0,1,0
annoyed_chinese_159_03.jpg,4,0,0,0,0,1,0,0
annoyed_chinese_160_01.jpg,0,1,0,0,0,0,0,0
annoyed_chinese_205_00.jpg,0,1,0,0,0,0,0,0
annoyed_chinese_215_01.jpg,0,1,0,0,0,0,0,0
annoyed_chinese_217_00.jpg,0,1,0,0,0,0,0,0
annoyed_chinese_251_01.jpg,4,0,0,0,0,1,0,0
annoyed_chinese_251_02.jpg,0,1,0,0,0,0,0,0
annoyed_chinese_253_00.jpg,4,0,0,0,0,1,0,0
annoyed_chinese_263_07.jpg,0,1,0,0,0,0,0,0
annoyed_chinese_268_02.jpg,0,1,0,0,0,0,0,0
annoyed_chinese_268_08.jpg,0,1,0,0,0,0,0,0
annoyed_chinese_274_05.jpg,0,1,0,0,0,0,0,0
annoyed_chinese_274_08.jpg,0,1,0,0,0,0,0,0
annoyed_chinese_3_00.jpg,0,1,0,0,0,0,0,0
annoyed_chinese_301_04.jpg,4,0,0,0,0,1,0,0
annoyed_chinese_336_00.jpg,0,1,0,0,0,0,0,0
annoyed_chinese_354_00.jpg,4,0,0,0,0,1,0,0
annoyed_chinese_354_01.jpg,6,0,0,0,0,0,0,1
annoyed_chinese_354_01.jpg,6,0,0,0,0,0,0,1
annoyed_chinese_354_01.jpg,6,0,0,0,0,0,0,1
annoyed_chinese_354_01.jpg,6,0,0,0,0,0,0,1
annoyed_chinese_354_01.jpg,6,0,0,0,0,0,0,1
annoyed_chinese_354_09.jpg,0,1,0,0,0,0,0,0
annoyed_chinese_354_09.jpg,0,1,0,0,0,0,0,0
annoyed_chinese_360_09.jpg,0,1,0,0,0,0,0,0
annoyed_chinese_404_03.jpg,0,1,0,0,0,0,0,0
annoyed_chinese_416_00.jpg,6,0,0,0,0,0,0,1
annoyed_chinese_417_02.jpg,0,1,0,0,0,0,0,0
annoyed_chinese_422_00.jpg,0,1,0,0,0,0,0,0
annoyed_chinese_474_03.jpg,0,1,0,0,0,0,0,0
annoyed_chinese_474_05.jpg,3,0,0,0,1,0,0,0
annoyed_chinese_488_01.jpg,0,1,0,0,0,0,0,0
annoyed_chinese_499_00.jpg,2,0,0,1,0,0,0,0
annoyed_chinese_508_00.jpg,0,1,0,0,0,0,0,0
annoyed_chinese_524_00.jpg,0,1,0,0,0,0,0,0
annoyed_chinese_545_01.jpg,0,1,0,0,0,0,0,0
annoyed_chinese_555_00.jpg,5,0,0,0,0,0,1,0
annoyed_chinese_557_04.jpg,4,0,0,0,0,1,0,0
annoyed_chinese_62_02.jpg,0,1,0,0,0,0,0,0
annoyed_chinese_62_03.jpg,4,0,0,0,0,1,0,0
annoyed_chinese_633_00.jpg,6,0,0,0,0,0,0,1
annoyed_chinese_650_00.jpg,0,1,0,0,0,0,0,0
annoyed_chinese_710_01.jpg,1,0,1,0,0,0,0,0
annoyed_couple_100_00.jpg,4,0,0,0,0,1,0,0
annoyed_couple_100_01.jpg,0,1,0,0,0,0,0,0
annoyed_couple_117_00.jpg,3,0,0,0,1,0,0,0
annoyed_couple_117_01.jpg,0,1,0,0,0,0,0,0
annoyed_couple_119_01.jpg,4,0,0,0,0,1,0,0
annoyed_couple_12_00.jpg,0,1,0,0,0,0,0,0
annoyed_couple_124_00.jpg,1,0,1,0,0,0,0,0
annoyed_couple_140_00.jpg,6,0,0,0,0,0,0,1
annoyed_couple_150_01.jpg,0,1,0,0,0,0,0,0
annoyed_couple_16_01.jpg,0,1,0,0,0,0,0,0
annoyed_couple_163_00.jpg,4,0,0,0,0,1,0,0
annoyed_couple_169_00.jpg,0,1,0,0,0,0,0,0
annoyed_couple_174_01.jpg,0,1,0,0,0,0,0,0
annoyed_couple_175_00.jpg,5,0,0,0,0,0,1,0
annoyed_couple_199_01.jpg,4,0,0,0,0,1,0,0
annoyed_couple_201_02.jpg,4,0,0,0,0,1,0,0
annoyed_couple_206_00.jpg,0,1,0,0,0,0,0,0
annoyed_couple_213_01.jpg,0,1,0,0,0,0,0,0
annoyed_couple_217_01.jpg,0,1,0,0,0,0,0,0
annoyed_couple_219_01.jpg,0,1,0,0,0,0,0,0
annoyed_couple_23_03.jpg,0,1,0,0,0,0,0,0
annoyed_couple_233_03.jpg,5,0,0,0,0,0,1,0
annoyed_couple_245_01.jpg,0,1,0,0,0,0,0,0
annoyed_couple_251_01.jpg,4,0,0,0,0,1,0,0
annoyed_couple_255_01.jpg,0,1,0,0,0,0,0,0
annoyed_couple_263_00.jpg,0,1,0,0,0,0,0,0
annoyed_couple_27_00.jpg,0,1,0,0,0,0,0,0
annoyed_couple_285_03.jpg,4,0,0,0,0,1,0,0
annoyed_couple_292_01.jpg,0,1,0,0,0,0,0,0
annoyed_couple_294_01.jpg,4,0,0,0,0,1,0,0
annoyed_couple_308_00.jpg,0,1,0,0,0,0,0,0
annoyed_couple_31_00.jpg,0,1,0,0,0,0,0,0
annoyed_couple_315_00.jpg,6,0,0,0,0,0,0,1
annoyed_couple_32_00.jpg,0,1,0,0,0,0,0,0
annoyed_couple_341_00.jpg,0,1,0,0,0,0,0,0
annoyed_couple_343_02.jpg,4,0,0,0,0,1,0,0
annoyed_couple_357_01.jpg,6,0,0,0,0,0,0,1
annoyed_couple_362_03.jpg,6,0,0,0,0,0,0,1
annoyed_couple_370_02.jpg,0,1,0,0,0,0,0,0
annoyed_couple_374_04.jpg,0,1,0,0,0,0,0,0
annoyed_couple_395_00.jpg,0,1,0,0,0,0,0,0
annoyed_couple_408_01.jpg,0,1,0,0,0,0,0,0
annoyed_couple_419_00.jpg,6,0,0,0,0,0,0,1
annoyed_couple_419_01.jpg,0,1,0,0,0,0,0,0
annoyed_couple_421_01.jpg,0,1,0,0,0,0,0,0
annoyed_couple_43_01.jpg,0,1,0,0,0,0,0,0
annoyed_couple_440_00.jpg,0,1,0,0,0,0,0,0
annoyed_couple_462_00.jpg,4,0,0,0,0,1,0,0
annoyed_couple_493_00.jpg,0,1,0,0,0,0,0,0
annoyed_couple_504_00.jpg,6,0,0,0,0,0,0,1
annoyed_couple_505_00.jpg,5,0,0,0,0,0,1,0
annoyed_couple_526_00.jpg,0,1,0,0,0,0,0,0
annoyed_couple_539_00.jpg,0,1,0,0,0,0,0,0
annoyed_couple_544_00.jpg,4,0,0,0,0,1,0,0
annoyed_couple_55_01.jpg,0,1,0,0,0,0,0,0
annoyed_couple_550_01.jpg,0,1,0,0,0,0,0,0
annoyed_couple_575_01.jpg,5,0,0,0,0,0,1,0
annoyed_couple_587_00.jpg,0,1,0,0,0,0,0,0
annoyed_couple_590_00.jpg,0,1,0,0,0,0,0,0
annoyed_couple_598_00.jpg,6,0,0,0,0,0,0,1
annoyed_couple_618_01.jpg,6,0,0,0,0,0,0,1
annoyed_couple_628_01.jpg,0,1,0,0,0,0,0,0
annoyed_couple_636_00.jpg,5,0,0,0,0,0,1,0
annoyed_couple_644_00.jpg,5,0,0,0,0,0,1,0
annoyed_couple_655_01.jpg,0,1,0,0,0,0,0,0
annoyed_couple_67_00.jpg,0,1,0,0,0,0,0,0
annoyed_couple_680_04.jpg,0,1,0,0,0,0,0,0
annoyed_couple_95_01.jpg,0,1,0,0,0,0,0,0
annoyed_european_115_00.jpg,0,1,0,0,0,0,0,0
annoyed_european_126_00.jpg,5,0,0,0,0,0,1,0
annoyed_european_153_00.jpg,1,0,1,0,0,0,0,0
annoyed_european_156_00.jpg,5,0,0,0,0,0,1,0
annoyed_european_17_00.jpg,3,0,0,0,1,0,0,0
annoyed_european_174_02.jpg,0,1,0,0,0,0,0,0
annoyed_european_180_00.jpg,4,0,0,0,0,1,0,0
annoyed_european_24_00.jpg,3,0,0,0,1,0,0,0
annoyed_european_248_01.jpg,3,0,0,0,1,0,0,0
annoyed_european_276_01.jpg,0,1,0,0,0,0,0,0
annoyed_european_289_00.jpg,0,1,0,0,0,0,0,0
annoyed_european_313_01.jpg,0,1,0,0,0,0,0,0
annoyed_european_32_00.jpg,5,0,0,0,0,0,1,0
annoyed_european_33_00.jpg,5,0,0,0,0,0,1,0
annoyed_european_340_00.jpg,0,1,0,0,0,0,0,0
annoyed_european_358_00.jpg,4,0,0,0,0,1,0,0
annoyed_european_363_00.jpg,3,0,0,0,1,0,0,0
annoyed_european_367_01.jpg,0,1,0,0,0,0,0,0
annoyed_european_375_00.jpg,5,0,0,0,0,0,1,0
annoyed_european_395_00.jpg,0,1,0,0,0,0,0,0
annoyed_european_404_00.jpg,4,0,0,0,0,1,0,0
annoyed_european_414_03.jpg,0,1,0,0,0,0,0,0
annoyed_european_581_08.jpg,0,1,0,0,0,0,0,0
annoyed_european_602_01.jpg,4,0,0,0,0,1,0,0
annoyed_european_614_01.jpg,6,0,0,0,0,0,0,1
annoyed_european_623_01.jpg,1,0,1,0,0,0,0,0
annoyed_european_649_01.jpg,0,1,0,0,0,0,0,0
annoyed_european_678_00.jpg,0,1,0,0,0,0,0,0
annoyed_european_682_01.jpg,0,1,0,0,0,0,0,0
annoyed_european_70_00.jpg,0,1,0,0,0,0,0,0
annoyed_european_715_02.jpg,4,0,0,0,0,1,0,0
annoyed_european_72_01.jpg,0,1,0,0,0,0,0,0
annoyed_european_761_00.jpg,4,0,0,0,0,1,0,0
annoyed_european_80_00.jpg,0,1,0,0,0,0,0,0
annoyed_european_85_00.jpg,1,0,1,0,0,0,0,0
annoyed_european_857_03.jpg,0,1,0,0,0,0,0,0
annoyed_european_966_02.jpg,0,1,0,0,0,0,0,0
annoyed_european_972_00.jpg,6,0,0,0,0,0,0,1
annoyed_expression_108_00.jpg,2,0,0,1,0,0,0,0
annoyed_expression_147_00.jpg,0,1,0,0,0,0,0,0
annoyed_expression_149_00.jpg,5,0,0,0,0,0,1,0
annoyed_expression_159_00.jpg,1,0,1,0,0,0,0,0
annoyed_expression_169_00.jpg,1,0,1,0,0,0,0,0
annoyed_expression_173_00.jpg,0,1,0,0,0,0,0,0
annoyed_expression_226_00.jpg,2,0,0,1,0,0,0,0
annoyed_expression_230_00.jpg,2,0,0,1,0,0,0,0
annoyed_expression_266_00.jpg,0,1,0,0,0,0,0,0
annoyed_expression_269_00.jpg,2,0,0,1,0,0,0,0
annoyed_expression_27_00.jpg,1,0,1,0,0,0,0,0
annoyed_expression_286_00.jpg,0,1,0,0,0,0,0,0
annoyed_expression_287_00.jpg,2,0,0,1,0,0,0,0
annoyed_expression_290_01.jpg,0,1,0,0,0,0,0,0
annoyed_expression_292_01.jpg,0,1,0,0,0,0,0,0
annoyed_expression_303_00.jpg,3,0,0,0,1,0,0,0
annoyed_expression_313_00.jpg,1,0,1,0,0,0,0,0
annoyed_expression_323_00.jpg,0,1,0,0,0,0,0,0
annoyed_expression_341_00.jpg,0,1,0,0,0,0,0,0
annoyed_expression_419_00.jpg,6,0,0,0,0,0,0,1
annoyed_expression_420_00.jpg,5,0,0,0,0,0,1,0
annoyed_expression_431_00.jpg,6,0,0,0,0,0,0,1
annoyed_expression_443_00.jpg,6,0,0,0,0,0,0,1
annoyed_expression_498_00.jpg,3,0,0,0,1,0,0,0
annoyed_expression_524_00.jpg,3,0,0,0,1,0,0,0
annoyed_expression_556_00.jpg,2,0,0,1,0,0,0,0
annoyed_expression_586_00.jpg,6,0,0,0,0,0,0,1
annoyed_expression_628_02.jpg,1,0,1,0,0,0,0,0
annoyed_expression_70_00.jpg,0,1,0,0,0,0,0,0
annoyed_expression_762_01.jpg,5,0,0,0,0,0,1,0
annoyed_expression_773_00.jpg,3,0,0,0,1,0,0,0
annoyed_expression_78_00.jpg,6,0,0,0,0,0,0,1
annoyed_expression_789_04.jpg,3,0,0,0,1,0,0,0
annoyed_expression_789_08.jpg,4,0,0,0,0,1,0,0
annoyed_expression_811_05.jpg,5,0,0,0,0,0,1,0
annoyed_expression_817_01.jpg,2,0,0,1,0,0,0,0
annoyed_face_107_00.jpg,5,0,0,0,0,0,1,0
annoyed_face_162_00.jpg,1,0,1,0,0,0,0,0
annoyed_face_170_00.jpg,2,0,0,1,0,0,0,0
annoyed_face_186_00.jpg,1,0,1,0,0,0,0,0
annoyed_face_189_00.jpg,0,1,0,0,0,0,0,0
annoyed_face_234_00.jpg,4,0,0,0,0,1,0,0
annoyed_face_238_00.jpg,3,0,0,0,1,0,0,0
annoyed_face_33_00.jpg,5,0,0,0,0,0,1,0
annoyed_face_343_00.jpg,3,0,0,0,1,0,0,0
annoyed_face_349_00.jpg,3,0,0,0,1,0,0,0
annoyed_face_528_00.jpg,2,0,0,1,0,0,0,0
annoyed_face_573_00.jpg,0,1,0,0,0,0,0,0
annoyed_face_587_00.jpg,5,0,0,0,0,0,1,0
annoyed_face_59_00.jpg,0,1,0,0,0,0,0,0
annoyed_face_70_00.jpg,0,1,0,0,0,0,0,0
annoyed_face_88_00.jpg,5,0,0,0,0,0,1,0
annoyed_face_95_00.jpg,2,0,0,1,0,0,0,0
annoyed_family_118_03.jpg,0,1,0,0,0,0,0,0
annoyed_family_12_00.jpg,0,1,0,0,0,0,0,0
annoyed_family_136_02.jpg,6,0,0,0,0,0,0,1
annoyed_family_141_02.jpg,3,0,0,0,1,0,0,0
annoyed_family_144_00.jpg,4,0,0,0,0,1,0,0
annoyed_family_172_01.jpg,0,1,0,0,0,0,0,0
annoyed_family_204_00.jpg,3,0,0,0,1,0,0,0
annoyed_family_206_01.jpg,5,0,0,0,0,0,1,0
annoyed_family_230_02.jpg,0,1,0,0,0,0,0,0
annoyed_family_246_03.jpg,4,0,0,0,0,1,0,0
annoyed_family_279_01.jpg,0,1,0,0,0,0,0,0
annoyed_family_286_01.jpg,5,0,0,0,0,0,1,0
annoyed_family_301_04.jpg,3,0,0,0,1,0,0,0
annoyed_family_315_00.jpg,0,1,0,0,0,0,0,0
annoyed_family_323_00.jpg,3,0,0,0,1,0,0,0
annoyed_family_347_03.jpg,4,0,0,0,0,1,0,0
annoyed_family_350_00.jpg,6,0,0,0,0,0,0,1
annoyed_family_378_00.jpg,2,0,0,1,0,0,0,0
annoyed_family_39_00.jpg,3,0,0,0,1,0,0,0
annoyed_family_404_00.jpg,6,0,0,0,0,0,0,1
annoyed_family_416_00.jpg,2,0,0,1,0,0,0,0
annoyed_family_457_00.jpg,4,0,0,0,0,1,0,0
annoyed_family_458_00.jpg,0,1,0,0,0,0,0,0
annoyed_family_467_01.jpg,0,1,0,0,0,0,0,0
annoyed_family_487_05.jpg,0,1,0,0,0,0,0,0
annoyed_family_5_04.jpg,0,1,0,0,0,0,0,0
annoyed_family_515_08.jpg,4,0,0,0,0,1,0,0
annoyed_family_549_01.jpg,0,1,0,0,0,0,0,0
annoyed_family_556_00.jpg,5,0,0,0,0,0,1,0
annoyed_family_56_01.jpg,4,0,0,0,0,1,0,0
annoyed_family_574_01.jpg,0,1,0,0,0,0,0,0
annoyed_family_596_00.jpg,0,1,0,0,0,0,0,0
annoyed_family_613_02.jpg,4,0,0,0,0,1,0,0
annoyed_family_614_00.jpg,2,0,0,1,0,0,0,0
annoyed_family_615_00.jpg,3,0,0,0,1,0,0,0
annoyed_family_620_01.jpg,1,0,1,0,0,0,0,0
annoyed_family_629_00.jpg,0,1,0,0,0,0,0,0
annoyed_family_632_02.jpg,0,1,0,0,0,0,0,0
annoyed_family_643_02.jpg,0,1,0,0,0,0,0,0
annoyed_family_658_00.jpg,4,0,0,0,0,1,0,0
annoyed_family_658_01.jpg,4,0,0,0,0,1,0,0
annoyed_family_658_02.jpg,4,0,0,0,0,1,0,0
annoyed_family_669_02.jpg,0,1,0,0,0,0,0,0
annoyed_family_685_00.jpg,2,0,0,1,0,0,0,0
annoyed_family_725_00.jpg,0,1,0,0,0,0,0,0
annoyed_family_805_00.jpg,2,0,0,1,0,0,0,0
annoyed_family_818_01.jpg,0,1,0,0,0,0,0,0
annoyed_family_82_00.jpg,4,0,0,0,0,1,0,0
annoyed_family_830_00.jpg,2,0,0,1,0,0,0,0
annoyed_family_895_01.jpg,5,0,0,0,0,0,1,0
annoyed_family_896_03.jpg,4,0,0,0,0,1,0,0
annoyed_family_9_01.jpg,2,0,0,1,0,0,0,0
annoyed_family_922_03.jpg,6,0,0,0,0,0,0,1
annoyed_family_929_00.jpg,2,0,0,1,0,0,0,0
annoyed_family_953_01.jpg,0,1,0,0,0,0,0,0
annoyed_family_956_01.jpg,0,1,0,0,0,0,0,0
annoyed_family_973_00.jpg,5,0,0,0,0,0,1,0
annoyed_family_977_01.jpg,5,0,0,0,0,0,1,0
annoyed_father_119_01.jpg,5,0,0,0,0,0,1,0
annoyed_father_128_00.jpg,0,1,0,0,0,0,0,0
annoyed_father_197_00.jpg,5,0,0,0,0,0,1,0
annoyed_father_21_00.jpg,2,0,0,1,0,0,0,0
annoyed_father_235_00.jpg,0,1,0,0,0,0,0,0
annoyed_father_247_00.jpg,0,1,0,0,0,0,0,0
annoyed_father_255_01.jpg,0,1,0,0,0,0,0,0
annoyed_father_286_00.jpg,0,1,0,0,0,0,0,0
annoyed_father_30_00.jpg,2,0,0,1,0,0,0,0
annoyed_father_341_00.jpg,3,0,0,0,1,0,0,0
annoyed_father_382_01.jpg,0,1,0,0,0,0,0,0
annoyed_father_383_05.jpg,6,0,0,0,0,0,0,1
annoyed_father_396_00.jpg,2,0,0,1,0,0,0,0
annoyed_father_43_00.jpg,5,0,0,0,0,0,1,0
annoyed_father_435_01.jpg,5,0,0,0,0,0,1,0
annoyed_father_436_08.jpg,5,0,0,0,0,0,1,0
annoyed_father_444_00.jpg,0,1,0,0,0,0,0,0
annoyed_father_453_00.jpg,3,0,0,0,1,0,0,0
annoyed_father_466_01.jpg,5,0,0,0,0,0,1,0
annoyed_father_485_00.jpg,5,0,0,0,0,0,1,0
annoyed_father_500_03.jpg,0,1,0,0,0,0,0,0
annoyed_father_508_00.jpg,6,0,0,0,0,0,0,1
annoyed_father_52_00.jpg,0,1,0,0,0,0,0,0
annoyed_father_545_00.jpg,4,0,0,0,0,1,0,0
annoyed_father_56_00.jpg,4,0,0,0,0,1,0,0
annoyed_father_566_00.jpg,6,0,0,0,0,0,0,1
annoyed_father_577_00.jpg,0,1,0,0,0,0,0,0
annoyed_father_601_01.jpg,0,1,0,0,0,0,0,0
annoyed_father_608_01.jpg,0,1,0,0,0,0,0,0
annoyed_father_61_00.jpg,0,1,0,0,0,0,0,0
annoyed_father_614_02.jpg,5,0,0,0,0,0,1,0
annoyed_father_688_03.jpg,4,0,0,0,0,1,0,0
annoyed_father_698_01.jpg,0,1,0,0,0,0,0,0
annoyed_father_749_01.jpg,0,1,0,0,0,0,0,0
annoyed_father_753_00.jpg,0,1,0,0,0,0,0,0
annoyed_father_787_00.jpg,3,0,0,0,1,0,0,0
annoyed_father_802_00.jpg,2,0,0,1,0,0,0,0
annoyed_father_802_01.jpg,4,0,0,0,0,1,0,0
annoyed_father_812_00.jpg,5,0,0,0,0,0,1,0
annoyed_father_816_00.jpg,5,0,0,0,0,0,1,0
annoyed_father_821_02.jpg,0,1,0,0,0,0,0,0
annoyed_father_860_00.jpg,0,1,0,0,0,0,0,0
annoyed_father_860_07.jpg,4,0,0,0,0,1,0,0
annoyed_father_895_02.jpg,4,0,0,0,0,1,0,0
annoyed_girl_104_00.jpg,6,0,0,0,0,0,0,1
annoyed_girl_107_01.jpg,6,0,0,0,0,0,0,1
annoyed_girl_119_00.jpg,0,1,0,0,0,0,0,0
annoyed_girl_149_00.jpg,0,1,0,0,0,0,0,0
annoyed_girl_160_00.jpg,2,0,0,1,0,0,0,0
annoyed_girl_174_00.jpg,6,0,0,0,0,0,0,1
annoyed_girl_195_00.jpg,1,0,1,0,0,0,0,0
annoyed_girl_22_00.jpg,2,0,0,1,0,0,0,0
annoyed_girl_234_00.jpg,2,0,0,1,0,0,0,0
annoyed_girl_234_01.jpg,2,0,0,1,0,0,0,0
annoyed_girl_235_00.jpg,2,0,0,1,0,0,0,0
annoyed_girl_25_00.jpg,2,0,0,1,0,0,0,0
annoyed_girl_270_00.jpg,0,1,0,0,0,0,0,0
annoyed_girl_277_00.jpg,2,0,0,1,0,0,0,0
annoyed_girl_281_00.jpg,2,0,0,1,0,0,0,0
annoyed_girl_282_00.jpg,2,0,0,1,0,0,0,0
annoyed_girl_295_00.jpg,0,1,0,0,0,0,0,0
annoyed_girl_308_00.jpg,3,0,0,0,1,0,0,0
annoyed_girl_31_00.jpg,3,0,0,0,1,0,0,0
annoyed_girl_310_00.jpg,2,0,0,1,0,0,0,0
annoyed_girl_320_00.jpg,6,0,0,0,0,0,0,1
annoyed_girl_342_00.jpg,6,0,0,0,0,0,0,1
annoyed_girl_348_00.jpg,4,0,0,0,0,1,0,0
annoyed_girl_370_00.jpg,4,0,0,0,0,1,0,0
annoyed_girl_374_00.jpg,4,0,0,0,0,1,0,0
annoyed_girl_38_00.jpg,2,0,0,1,0,0,0,0
annoyed_girl_40_00.jpg,6,0,0,0,0,0,0,1
annoyed_girl_417_00.jpg,6,0,0,0,0,0,0,1
annoyed_girl_420_01.jpg,6,0,0,0,0,0,0,1
annoyed_girl_434_00.jpg,1,0,1,0,0,0,0,0
annoyed_girl_453_00.jpg,4,0,0,0,0,1,0,0
annoyed_girl_462_02.jpg,6,0,0,0,0,0,0,1
annoyed_girl_466_01.jpg,2,0,0,1,0,0,0,0
annoyed_girl_502_00.jpg,2,0,0,1,0,0,0,0
annoyed_girl_519_04.jpg,0,1,0,0,0,0,0,0
annoyed_girl_551_00.jpg,0,1,0,0,0,0,0,0
annoyed_girl_561_01.jpg,4,0,0,0,0,1,0,0
annoyed_girl_57_00.jpg,2,0,0,1,0,0,0,0
annoyed_girl_573_00.jpg,3,0,0,0,1,0,0,0
annoyed_girl_6_00.jpg,6,0,0,0,0,0,0,1
annoyed_girl_624_00.jpg,0,1,0,0,0,0,0,0
